gene	rec_mean	orthogroup	freq
Ha412HOChr05:64207767-64212092	0.0723014929316951	OG0006187	3
Ha412HOChr05:6497440-6498414	0.851598625974369	OG0009103	2
Ha412HOChr05:6534960-6547959	0.851565596512089	OG0004353	2
Ha412HOChr05:65541253-65550167	0.0635486854274012	OG0003179	4
Ha412HOChr05:65641236-65645100	0.0635156559651209	OG0003843	3
Ha412HOChr05:6616961-6623234	0.851532567049808	OG0001400	3
Ha412HOChr05:6694671-6699637	0.851499537587528	OG0006397	2
Ha412HOChr05:67204828-67221395	0.0521865504029594	OG0000378	5
Ha412HOChr05:67698155-67702200	0.0521535209406791	OG0002378	8
Ha412HOChr05:6848527-6849194	0.851466508125248	OG0027231	2
Ha412HOChr05:68765988-68769721	0.0480248381556348	OG0008771	2
Ha412HOChr05:68908452-68913264	0.0479918086933545	OG0006975	1
Ha412HOChr05:68964813-68970321	0.0479587792310741	OG0004698	3
Ha412HOChr05:69143037-69147074	0.042442859030255	OG0006267	2
Ha412HOChr05:69653945-69663091	0.0424098295679746	OG0007688	1
Ha412HOChr05:70042372-70059526	0.034978200554895	OG0002442	3
Ha412HOChr05:70416481-70418930	0.0349451710926146	OG0027243	2
Ha412HOChr05:70423053-70424875	0.0349121416303343	OG0000388	8
Ha412HOChr05:70768090-70775993	0.0348791121680539	OG0006268	2
Ha412HOChr05:71165295-71165930	0.0286695732593473	OG0000522	7
Ha412HOChr05:719310-722568	0.864876469811071	OG0002495	1
Ha412HOChr05:72181176-72184452	0.0223279165015194	OG0003699	2
Ha412HOChr05:723816-726467	0.864843440348791	OG0006489	1
Ha412HOChr05:7251317-7252634	0.847304795877923	OG0021734	2
Ha412HOChr05:72672958-72674196	0.022294887039239	OG0014471	1
Ha412HOChr05:72800047-72806807	0.0222618575769586	OG0004497	2
Ha412HOChr05:7317998-7321505	0.847271766415643	OG0004813	2
Ha412HOChr05:73541543-73547292	0.0145329634033558	OG0002973	1
Ha412HOChr05:7482550-7488285	0.847238736953362	OG0009393	2
Ha412HOChr05:7488537-7493384	0.847205707491082	OG0027215	2
Ha412HOChr05:74998819-75001762	0.00776192363588321	OG0002615	3
Ha412HOChr05:75174924-75179427	0.00564803804994055	OG0010298	2
Ha412HOChr05:75179540-75183309	0.00561500858766019	OG0011056	1
Ha412HOChr05:75236325-75238007	0.00558197912537984	OG0010085	2
Ha412HOChr05:7530767-7531780	0.847172678028802	OG0015743	6
Ha412HOChr05:7577833-7579766	0.847139648566521	OG0004240	2
Ha412HOChr05:75966069-75967565	0.00554894966309949	OG0027249	1
Ha412HOChr05:75991957-75994524	0.00551592020081913	OG0017185	1
Ha412HOChr05:76188979-76193068	0.000462412471924957	OG0000607	5
Ha412HOChr05:76195527-76198871	0.000429383009644603	OG0005688	3
Ha412HOChr05:7620274-7624969	0.847106619104241	OG0005479	2
Ha412HOChr05:76579499-76589259	0.000396353547364249	OG0001205	8
Ha412HOChr05:7663230-7666007	0.847073589641961	OG0010319	2
Ha412HOChr05:7670041-7675793	0.84704056017968	OG0010319	2
Ha412HOChr05:7677880-7688587	0.8470075307174	OG0004044	1
Ha412HOChr05:76785981-76794921	0.000363324085083895	OG0004983	2
Ha412HOChr05:76882619-76890291	0.000330294622803541	OG0008689	2
Ha412HOChr05:76914212-76926500	0.000297265160523187	OG0001828	5
Ha412HOChr05:76926560-76931310	0.000264235698242833	OG0005142	2
Ha412HOChr05:77172825-77181995	0.00511956665345488	OG0009748	2
Ha412HOChr05:77574069-77577060	0.00508653719117453	OG0001361	4
Ha412HOChr05:77623612-77627532	0.00505350772889417	OG0010604	2
Ha412HOChr05:77753834-77759585	0.00502047826661382	OG0000742	4
Ha412HOChr05:7876304-7879744	0.84697450125512	OG0007295	1
Ha412HOChr05:7894916-7900523	0.846941471792839	OG0009000	1
Ha412HOChr05:7953402-7957089	0.846908442330559	OG0005910	2
Ha412HOChr05:7974554-7976879	0.846875412868278	OG0012262	1
Ha412HOChr05:7978453-7980484	0.846842383405998	OG0014405	1
Ha412HOChr05:7978924-7984942	0.846809353943718	OG0006308	3
Ha412HOChr05:798024-804243	0.864810410886511	OG0002224	2
Ha412HOChr05:80717324-80722806	0.0134099616858238	OG0001786	5
Ha412HOChr05:80733569-80736423	0.0133769322235434	OG0002577	4
Ha412HOChr05:8079871-8081431	0.840831021270974	OG0002903	5
Ha412HOChr05:81061376-81064644	0.0163165543664949	OG0012773	1
Ha412HOChr05:8125001-8129838	0.840797991808693	OG0009922	1
Ha412HOChr05:8132732-8134568	0.840764962346413	OG0000565	4
Ha412HOChr05:81327745-81331291	0.0162835249042146	OG0006752	1
Ha412HOChr05:8139743-8142448	0.840731932884133	OG0003213	2
Ha412HOChr05:81407834-81416546	0.0162504954419342	OG0005040	1
Ha412HOChr05:81452124-81452699	0.0162174659796539	OG0010234	9
Ha412HOChr05:8153706-8157115	0.840698903421852	OG0001743	6
Ha412HOChr05:81693321-81697407	0.0161844365173735	OG0003964	3
Ha412HOChr05:8209020-8211721	0.840665873959572	OG0009272	2
Ha412HOChr05:82099075-82100451	0.0186946756506804	OG0014059	2
Ha412HOChr05:82104073-82105449	0.0186616461884001	OG0014059	2
Ha412HOChr05:8215899-8221115	0.840632844497292	OG0012893	1
Ha412HOChr05:8231013-8234972	0.840599815035011	OG0014487	1
Ha412HOChr05:82336113-82337245	0.0186286167261197	OG0015821	6
Ha412HOChr05:82376141-82386122	0.0185955872638393	OG0001545	7
Ha412HOChr05:8242239-8243719	0.840566785572731	OG0003741	4
Ha412HOChr05:82436119-82439134	0.018562557801559	OG0008960	1
Ha412HOChr05:8246303-8249765	0.840533756110451	OG0006118	2
Ha412HOChr05:8396643-8397150	0.84050072664817	OG0003741	4
Ha412HOChr05:8399125-8406037	0.84046769718589	OG0005878	2
Ha412HOChr05:84078950-84085128	0.0224600343506408	OG0012424	1
Ha412HOChr05:8409441-8412696	0.840434667723609	OG0012480	1
Ha412HOChr05:8416368-8417684	0.840401638261329	OG0004350	1
Ha412HOChr05:8424229-8427392	0.840368608799049	OG0016639	6
Ha412HOChr05:8446541-8450991	0.840335579336768	OG0002716	2
Ha412HOChr05:84470973-84472679	0.0224270048883604	OG0010775	1
Ha412HOChr05:85011668-85014730	0.0238142423041353	OG0014102	6
Ha412HOChr05:85349191-85351210	0.0237812128418549	OG0012080	1
Ha412HOChr05:8574192-8579480	0.840302549874488	OG0007029	1
Ha412HOChr05:86025163-86028645	0.0253996564935923	OG0010765	1
Ha412HOChr05:86063598-86066689	0.0253666270313119	OG0005039	2
Ha412HOChr05:86706442-86726733	0.0253335975690316	OG0011426	1
Ha412HOChr05:874391-878689	0.86477738142423	OG0002980	4
Ha412HOChr05:8789147-8791618	0.840269520412208	OG0002269	5
Ha412HOChr05:88332074-88334231	0.025465715418153	OG0013546	2
Ha412HOChr05:887837-891383	0.86474435196195	OG0009234	1
Ha412HOChr05:88804858-88806627	0.0254326859558726	OG0001686	4
Ha412HOChr05:89229406-89234222	0.0249702734839477	OG0004251	1
Ha412HOChr05:89251866-89264953	0.0249372440216673	OG0011885	1
Ha412HOChr05:8930679-8938050	0.840236490949927	OG0009924	2
Ha412HOChr05:89491056-89495946	0.024904214559387	OG0003110	3
Ha412HOChr05:89579469-89583289	0.0248711850971066	OG0012799	1
Ha412HOChr05:8967151-8971216	0.840203461487647	OG0002546	6
Ha412HOChr05:89754292-89761519	0.0248381556348263	OG0006101	2
Ha412HOChr05:89805462-89805800	0.0248051261725459	OG0027250	1
Ha412HOChr05:89886989-89891450	0.0247720967102656	OG0020147	3
Ha412HOChr05:89896330-89899560	0.0247390672479852	OG0004081	2
Ha412HOChr05:90099890-90102928	0.0228233584357247	OG0027000	2
Ha412HOChr05:90111701-90116130	0.0227903289734443	OG0005153	2
Ha412HOChr05:90129521-90134769	0.022757299511164	OG0002854	1
Ha412HOChr05:90568306-90569641	0.0227242700488836	OG0006637	1
Ha412HOChr05:90572553-90574644	0.0226912405866033	OG0009671	1
Ha412HOChr05:90577620-90579782	0.0226582111243229	OG0001310	5
Ha412HOChr05:90635419-90651292	0.0226251816620425	OG0008696	2
Ha412HOChr05:90753170-90756854	0.0225921521997622	OG0007453	1
Ha412HOChr05:91078059-91083661	0.0214691504822302	OG0002037	7
Ha412HOChr05:91093933-91097440	0.0214361210199498	OG0008205	1
Ha412HOChr05:91171917-91219758	0.0214030915576694	OG0007749	3
Ha412HOChr05:91384146-91386451	0.0213700620953891	OG0000148	3
Ha412HOChr05:91656356-91661757	0.0213370326331087	OG0004095	3
Ha412HOChr05:91749999-91756726	0.0213040031708284	OG0000995	6
Ha412HOChr05:91811221-91816398	0.021270973708548	OG0003916	2
Ha412HOChr05:91886009-91888663	0.0212379442462677	OG0000406	2
Ha412HOChr05:91916284-91922851	0.0212049147839873	OG0008534	2
Ha412HOChr05:91949860-91953593	0.021171885321707	OG0007578	2
Ha412HOChr05:92059067-92060741	0.0198837362927732	OG0002216	1
Ha412HOChr05:92109385-92115205	0.0198507068304928	OG0009526	1
Ha412HOChr05:92469611-92485435	0.0198176773682124	OG0006636	1
Ha412HOChr05:92764817-92783307	0.0197846479059321	OG0005297	2
Ha412HOChr05:92824289-92828301	0.0197516184436517	OG0001110	3
Ha412HOChr05:93090139-93099878	0.0178689390936716	OG0007166	2
Ha412HOChr05:93091261-93092152	0.0178359096313912	OG0027252	2
Ha412HOChr05:93180122-93184827	0.0178028801691108	OG0007166	2
Ha412HOChr05:93180850-93184691	0.0177698507068305	OG0027252	2
Ha412HOChr05:93705570-93709109	0.0177368212445501	OG0004963	1
Ha412HOChr05:93754091-93755871	0.0177037917822698	OG0012573	1
Ha412HOChr05:93884497-93891466	0.0176707623199894	OG0008290	1
Ha412HOChr05:94015536-94021449	0.0151274937244022	OG0006878	1
Ha412HOChr05:94057880-94061377	0.0150944642621218	OG0012939	1
Ha412HOChr05:94099823-94102347	0.0150614347998415	OG0012380	1
Ha412HOChr05:94305364-94312607	0.0150284053375611	OG0003105	4
Ha412HOChr05:94310922-94314737	0.0149953758752808	OG0000929	6
Ha412HOChr05:94392959-94394336	0.0149623464130004	OG0000261	10
Ha412HOChr05:94484537-94493572	0.01492931695072	OG0010668	1
Ha412HOChr05:94496077-94504913	0.0148962874884397	OG0022716	3
Ha412HOChr05:94644737-94651462	0.0148632580261593	OG0002462	5
Ha412HOChr05:94749378-94753607	0.014830228563879	OG0002734	4
Ha412HOChr05:94806878-94809219	0.0147971991015986	OG0002190	5
Ha412HOChr05:94867313-94870857	0.0147641696393183	OG0000960	5
Ha412HOChr05:94870987-94874755	0.0147311401770379	OG0006905	2
Ha412HOChr05:95185755-95190324	0.0129475492138988	OG0027253	2
Ha412HOChr05:95190807-95195855	0.0129145197516184	OG0005000	2
Ha412HOChr05:95213516-95215085	0.0128814902893381	OG0012390	1
Ha412HOChr05:95408790-95413026	0.0128484608270577	OG0005147	2
Ha412HOChr05:95462357-95464178	0.0128154313647774	OG0008141	2
Ha412HOChr05:95841455-95846451	0.012782401902497	OG0008671	2
Ha412HOChr05:95845938-95849496	0.0127493724402167	OG0017822	5
Ha412HOChr05:95872332-95873129	0.0127163429779363	OG0016617	5
Ha412HOChr05:95960673-95963599	0.012683313515656	OG0005085	2
Ha412HOChr05:95965461-95969868	0.0126502840533756	OG0000941	4
Ha412HOChr05:96181505-96185344	0.0104373100805919	OG0027004	2
Ha412HOChr05:96505442-96511474	0.0104042806183115	OG0010669	1
Ha412HOChr05:96544048-96544659	0.0103712511560312	OG0003802	3
Ha412HOChr05:96610395-96610979	0.0103382216937508	OG0003802	3
Ha412HOChr05:97246231-97256794	0.00845554234377064	OG0008244	1
Ha412HOChr05:97364130-97371993	0.00842251288149029	OG0009641	1
Ha412HOChr05:97428797-97439544	0.00838948341920994	OG0006243	1
Ha412HOChr05:97444546-97446273	0.00835645395692958	OG0001491	6
Ha412HOChr05:97525868-97528236	0.00832342449464923	OG0004555	2
Ha412HOChr05:97649994-97651661	0.00829039503236887	OG0006907	1
Ha412HOChr05:97844070-97848351	0.00825736557008852	OG0010858	1
Ha412HOChr05:97909897-97915068	0.00822433610780817	OG0008674	3
Ha412HOChr05:97984895-97997704	0.00819130664552781	OG0010664	1
Ha412HOChr05:980392-980784	0.86471132249967	OG0005017	4
Ha412HOChr05:982605-985789	0.864678293037389	OG0005017	4
Ha412HOChr05:98413975-98418696	0.00574712643678161	OG0026947	2
Ha412HOChr05:98722883-98729192	0.00571409697450125	OG0007656	1
Ha412HOChr05:98801492-98801965	0.0056810675122209	OG0001766	4
Ha412HOChr05:99080203-99081111	0.00168450257629806	OG0013141	1
Ha412HOChr05:99111466-99121162	0.0016514731140177	OG0007331	2
Ha412HOChr05:99227143-99230450	0.00161844365173735	OG0000581	9
Ha412HOChr05:99231490-99237895	0.001585414189457	OG0005906	4
Ha412HOChr05:99300170-99302930	0.00155238472717664	OG0001137	2
Ha412HOChr05:99309577-99310992	0.00151935526489629	OG0001318	7
Ha412HOChr05:99311672-99315288	0.00148632580261593	OG0001360	3
Ha412HOChr05:99469853-99473585	0.00145329634033558	OG0001038	4
Ha412HOChr05:99473313-99477013	0.00142026687805523	OG0001124	1
Ha412HOChr05:99515214-99519551	0.00138723741577487	OG0001247	5
Ha412HOChr06:100146209-100150301	0.167426344299115	OG0000236	7
Ha412HOChr06:100699227-100713577	0.167393314836834	OG0008421	2
Ha412HOChr06:100703710-100708691	0.167360285374554	OG0027347	2
Ha412HOChr06:100791121-100792435	0.167327255912274	OG0002186	3
Ha412HOChr06:100828522-100829663	0.167294226449993	OG0002186	3
Ha412HOChr06:100925740-100927781	0.167261196987713	OG0011975	1
Ha412HOChr06:101149467-101155049	0.163429779363192	OG0009451	1
Ha412HOChr06:101154997-101159838	0.163396749900912	OG0001658	3
Ha412HOChr06:101291003-101294666	0.163363720438631	OG0008354	2
Ha412HOChr06:1014504-1016134	0.943486590038314	OG0003672	4
Ha412HOChr06:101505666-101508715	0.163330690976351	OG0001071	6
Ha412HOChr06:101601300-101607578	0.163297661514071	OG0011976	1
Ha412HOChr06:101686338-101696870	0.16326463205179	OG0010563	1
Ha412HOChr06:101903633-101910147	0.16323160258951	OG0011840	1
Ha412HOChr06:102256239-102264318	0.160159862597437	OG0005371	1
Ha412HOChr06:102489413-102497347	0.160126833135157	OG0002625	2
Ha412HOChr06:102780176-102787231	0.160093803672876	OG0011598	1
Ha412HOChr06:102826597-102827712	0.160060774210596	OG0001575	2
Ha412HOChr06:102837576-102849593	0.160027744748315	OG0002395	3
Ha412HOChr06:102851193-102853659	0.159994715286035	OG0006015	3
Ha412HOChr06:102858703-102860140	0.159961685823755	OG0000077	9
Ha412HOChr06:102964864-102969665	0.159928656361474	OG0002843	4
Ha412HOChr06:102992508-102995578	0.159895626899194	OG0027349	2
Ha412HOChr06:10309564-10317302	0.914453692693883	OG0002155	2
Ha412HOChr06:10318277-10324220	0.914420663231603	OG0011335	1
Ha412HOChr06:103302189-103304139	0.156592680671159	OG0006186	2
Ha412HOChr06:103311011-103313616	0.156559651208878	OG0003565	3
Ha412HOChr06:10332818-10335413	0.914387633769322	OG0001341	3
Ha412HOChr06:10336621-10339277	0.914354604307042	OG0001341	3
Ha412HOChr06:103425290-103430615	0.156526621746598	OG0001762	2
Ha412HOChr06:10352798-10356044	0.914321574844762	OG0003437	2
Ha412HOChr06:103545855-103549483	0.156493592284318	OG0021816	2
Ha412HOChr06:103595777-103598660	0.156460562822037	OG0007018	2
Ha412HOChr06:103670917-103674233	0.156427533359757	OG0005198	3
Ha412HOChr06:103719640-103725760	0.156394503897477	OG0010037	2
Ha412HOChr06:103896344-103897043	0.156361474435196	OG0006077	2
Ha412HOChr06:10400006-10404081	0.914288545382481	OG0020177	4
Ha412HOChr06:10403648-10405468	0.914255515920201	OG0020177	4
Ha412HOChr06:104072514-104077665	0.150581318536134	OG0003920	2
Ha412HOChr06:104128132-104130324	0.150548289073854	OG0009003	6
Ha412HOChr06:104222857-104226435	0.150515259611574	OG0006076	2
Ha412HOChr06:104479963-104480598	0.150482230149293	OG0010184	2
Ha412HOChr06:104541458-104545635	0.150449200687013	OG0002194	4
Ha412HOChr06:104545785-104550225	0.150416171224732	OG0003155	3
Ha412HOChr06:10483283-10491656	0.91422248645792	OG0011730	1
Ha412HOChr06:104863314-104866922	0.150383141762452	OG0022618	3
Ha412HOChr06:104867807-104875759	0.150350112300172	OG0005953	1
Ha412HOChr06:104997243-104999928	0.150317082837891	OG0015380	1
Ha412HOChr06:105011963-105013228	0.146882018760735	OG0016197	2
Ha412HOChr06:105013444-105014523	0.146848989298454	OG0005168	3
Ha412HOChr06:10503042-10507478	0.91418945699564	OG0010068	1
Ha412HOChr06:10507358-10509900	0.91415642753336	OG0013138	1
Ha412HOChr06:105073988-105077857	0.146815959836174	OG0003441	2
Ha412HOChr06:10511446-10515473	0.914123398071079	OG0010843	2
Ha412HOChr06:105144136-105146425	0.146782930373894	OG0001562	4
Ha412HOChr06:10516953-10522281	0.914090368608799	OG0011732	1
Ha412HOChr06:105382559-105386406	0.146749900911613	OG0006567	2
Ha412HOChr06:105454462-105456549	0.146716871449333	OG0001570	9
Ha412HOChr06:10552939-10559230	0.914057339146519	OG0027206	2
Ha412HOChr06:105561423-105564064	0.146683841987052	OG0010144	2
Ha412HOChr06:105588727-105593772	0.146650812524772	OG0002436	5
Ha412HOChr06:10562276-10569621	0.914024309684238	OG0004056	4
Ha412HOChr06:105756434-105761706	0.146617783062492	OG0001284	5
Ha412HOChr06:10577547-10586506	0.913991280221958	OG0007031	3
Ha412HOChr06:105829041-105832889	0.146584753600211	OG0005715	2
Ha412HOChr06:106196790-106201170	0.140969745012551	OG0003138	5
Ha412HOChr06:10625209-10626480	0.913958250759678	OG0003921	5
Ha412HOChr06:106556895-106561541	0.140936715550271	OG0005853	2
Ha412HOChr06:106596164-106596745	0.14090368608799	OG0012877	1
Ha412HOChr06:106745517-106750220	0.14087065662571	OG0006439	4
Ha412HOChr06:106750498-106752379	0.14083762716343	OG0001036	5
Ha412HOChr06:106968644-106972021	0.140804597701149	OG0010584	2
Ha412HOChr06:107440642-107442179	0.138360417492403	OG0000914	3
Ha412HOChr06:107460856-107470595	0.138327388030123	OG0001207	6
Ha412HOChr06:107547272-107550066	0.138294358567843	OG0004415	2
Ha412HOChr06:107550582-107555359	0.138261329105562	OG0005273	2
Ha412HOChr06:107652200-107653880	0.138228299643282	OG0000385	2
Ha412HOChr06:107665161-107669283	0.138195270181001	OG0011169	1
Ha412HOChr06:107672922-107675712	0.138162240718721	OG0006259	2
Ha412HOChr06:107843869-107847680	0.138129211256441	OG0002389	4
Ha412HOChr06:107860028-107861969	0.13809618179416	OG0001332	7
Ha412HOChr06:10840817-10842112	0.913925221297397	OG0003921	5
Ha412HOChr06:108439577-108441696	0.131655436649491	OG0008830	2
Ha412HOChr06:108469735-108472832	0.131622407187211	OG0003528	2
Ha412HOChr06:108487948-108491991	0.131589377724931	OG0013302	1
Ha412HOChr06:108753926-108775453	0.13155634826265	OG0013798	1
Ha412HOChr06:109098911-109100447	0.128154313647774	OG0009809	2
Ha412HOChr06:109322323-109326827	0.128121284185493	OG0006575	1
Ha412HOChr06:109358529-109364456	0.128088254723213	OG0006850	5
Ha412HOChr06:109363779-109367901	0.128055225260933	OG0011158	1
Ha412HOChr06:109624208-109632437	0.128022195798652	OG0009919	2
Ha412HOChr06:109636602-109637503	0.127989166336372	OG0021597	1
Ha412HOChr06:109639641-109643400	0.127956136874092	OG0006850	5
Ha412HOChr06:109726828-109728260	0.127923107411811	OG0000834	3
Ha412HOChr06:109899831-109904956	0.127890077949531	OG0002209	3
Ha412HOChr06:110054404-110057987	0.121944774739067	OG0004088	2
Ha412HOChr06:110159188-110170246	0.121911745276787	OG0000498	7
Ha412HOChr06:11028945-11033876	0.91049015722024	OG0001245	6
Ha412HOChr06:11039266-11045339	0.91045712775796	OG0001107	7
Ha412HOChr06:110432331-110435141	0.121878715814507	OG0012476	1
Ha412HOChr06:11072611-11075143	0.91042409829568	OG0001492	10
Ha412HOChr06:11075853-11082315	0.910391068833399	OG0001172	7
Ha412HOChr06:11141096-11145206	0.910358039371119	OG0002187	3
Ha412HOChr06:11145851-11151177	0.910325009908839	OG0011950	2
Ha412HOChr06:11155866-11157833	0.910291980446558	OG0022060	1
Ha412HOChr06:11173446-11174000	0.910258950984278	OG0000509	2
Ha412HOChr06:11199626-11202749	0.910225921521998	OG0002278	2
Ha412HOChr06:112041077-112046055	0.114116792178623	OG0013121	1
Ha412HOChr06:112054937-112058755	0.114083762716343	OG0008681	1
Ha412HOChr06:11208528-11209778	0.910192892059717	OG0002998	6
Ha412HOChr06:112189463-112194016	0.114050733254063	OG0005728	2
Ha412HOChr06:11227706-11234967	0.910159862597437	OG0008201	2
Ha412HOChr06:11248195-11255562	0.910126833135157	OG0001204	4
Ha412HOChr06:112844724-112848546	0.114017703791782	OG0009201	1
Ha412HOChr06:112852722-112854963	0.113984674329502	OG0007597	1
Ha412HOChr06:112917624-112919699	0.113951644867222	OG0022750	2
Ha412HOChr06:112925697-112928594	0.113918615404941	OG0022750	2
Ha412HOChr06:112930065-112934437	0.113885585942661	OG0000676	5
Ha412HOChr06:113071669-113075384	0.110021138855859	OG0001238	3
Ha412HOChr06:113127034-113130979	0.109988109393579	OG0006446	1
Ha412HOChr06:113172434-113174928	0.109955079931299	OG0005863	2
Ha412HOChr06:113279339-113282767	0.109922050469018	OG0012925	1
Ha412HOChr06:113344437-113348285	0.109889021006738	OG0005691	2
Ha412HOChr06:113348546-113361938	0.109855991544458	OG0005691	2
Ha412HOChr06:11337472-11342040	0.910093803672876	OG0002448	8
Ha412HOChr06:113400217-113402613	0.109822962082177	OG0009558	1
Ha412HOChr06:113439480-113446104	0.109789932619897	OG0001056	4
Ha412HOChr06:113553857-113560615	0.109756903157617	OG0017818	2
Ha412HOChr06:11372117-11378912	0.910060774210596	OG0002448	8
Ha412HOChr06:113768302-113778273	0.109723873695336	OG0011707	1
Ha412HOChr06:113785856-113787619	0.109690844233056	OG0003187	3
Ha412HOChr06:113789108-113790680	0.109657814770776	OG0004860	2
Ha412HOChr06:113838111-113839919	0.109624785308495	OG0004860	2
Ha412HOChr06:113871709-113875854	0.109591755846215	OG0015102	1
Ha412HOChr06:11388144-11390723	0.910027744748315	OG0012901	2
Ha412HOChr06:11392096-11394075	0.909994715286035	OG0011155	1
Ha412HOChr06:113950956-113953406	0.109558726383934	OG0013909	1
Ha412HOChr06:11395435-11396739	0.909961685823755	OG0015060	4
Ha412HOChr06:114016433-114023022	0.105760338221694	OG0007191	2
Ha412HOChr06:11427359-11430706	0.909928656361474	OG0012901	2
Ha412HOChr06:11435669-11437030	0.909895626899194	OG0015060	4
Ha412HOChr06:11454100-11459801	0.909862597436914	OG0015815	5
Ha412HOChr06:11477920-11494522	0.909829567974633	OG0015815	5
Ha412HOChr06:114818676-114824301	0.105727308759413	OG0005562	3
Ha412HOChr06:115196142-115199604	0.100145329634034	OG0004250	4
Ha412HOChr06:11540662-11553003	0.909796538512353	OG0015815	5
Ha412HOChr06:115478381-115490053	0.100112300171753	OG0005182	3
Ha412HOChr06:115544335-115545385	0.100079270709473	OG0027351	2
Ha412HOChr06:115571582-115575339	0.100046241247192	OG0001495	5
Ha412HOChr06:11570862-11572859	0.909763509050073	OG0012941	1
Ha412HOChr06:115804604-115806528	0.100013211784912	OG0000974	4
Ha412HOChr06:115904399-115918668	0.0999801823226318	OG0016621	5
Ha412HOChr06:115999552-116000944	0.0989892984542212	OG0002951	3
Ha412HOChr06:116003722-116007428	0.0975690315761659	OG0013554	9
Ha412HOChr06:1163607-1166095	0.943453560576034	OG0003305	4
Ha412HOChr06:116398527-116406224	0.0975360021138856	OG0003503	2
Ha412HOChr06:1165627-1170605	0.943420531113753	OG0004077	4
Ha412HOChr06:11669035-11674628	0.909730479587792	OG0005327	5
Ha412HOChr06:11726214-11733980	0.909697450125512	OG0009843	2
Ha412HOChr06:11745466-11747739	0.909664420663232	OG0013778	1
Ha412HOChr06:11750078-11750653	0.909631391200951	OG0016462	3
Ha412HOChr06:11851001-11857532	0.909598361738671	OG0001703	2
Ha412HOChr06:11851022-11854125	0.909565332276391	OG0006795	1
Ha412HOChr06:11859753-11860370	0.90953230281411	OG0001230	5
Ha412HOChr06:11861993-11862610	0.90949927335183	OG0001230	5
Ha412HOChr06:11863131-11871547	0.909466243889549	OG0010064	1
Ha412HOChr06:118655965-118657020	0.0894437838551988	OG0026742	1
Ha412HOChr06:11876055-11882442	0.909433214427269	OG0010062	3
Ha412HOChr06:11882797-11885081	0.909400184964989	OG0014548	2
Ha412HOChr06:118837670-118842323	0.0894107543929185	OG0004179	5
Ha412HOChr06:118848298-118852031	0.0893777249306381	OG0005976	1
Ha412HOChr06:119346929-119350177	0.0873298982692562	OG0003209	2
Ha412HOChr06:11948117-11954948	0.909367155502708	OG0001045	5
Ha412HOChr06:119526959-119533567	0.0872968688069758	OG0008406	2
Ha412HOChr06:119597175-119599177	0.0872638393446955	OG0013793	1
Ha412HOChr06:119601287-119602407	0.0872308098824151	OG0027353	2
Ha412HOChr06:119614365-119614902	0.0871977804201348	OG0027354	2
Ha412HOChr06:119684086-119686720	0.0871647509578544	OG0004673	3
Ha412HOChr06:119714975-119716795	0.087131721495574	OG0027355	1
Ha412HOChr06:120178393-120185487	0.0852820716078742	OG0008481	1
Ha412HOChr06:120189587-120196415	0.0852490421455939	OG0012120	1
Ha412HOChr06:120339433-120345589	0.0852160126833135	OG0013433	1
Ha412HOChr06:120385615-120387209	0.0851829832210332	OG0009902	1
Ha412HOChr06:120614358-120617202	0.0851499537587528	OG0001386	8
Ha412HOChr06:120810726-120812601	0.0851169242964725	OG0015824	7
Ha412HOChr06:120811594-120815393	0.0850838948341921	OG0005547	1
Ha412HOChr06:120887244-120889312	0.0850508653719117	OG0013474	2
Ha412HOChr06:120910846-120913441	0.0850178359096314	OG0012617	1
Ha412HOChr06:120943181-120944618	0.084984806447351	OG0013382	1
Ha412HOChr06:121022609-121023910	0.0832342449464923	OG0000752	6
Ha412HOChr06:121031415-121032191	0.0832012154842119	OG0000752	6
Ha412HOChr06:12144860-12149837	0.905667855727309	OG0010388	1
Ha412HOChr06:12161849-12163537	0.905634826265028	OG0000705	6
Ha412HOChr06:12166537-12177788	0.905601796802748	OG0010061	1
Ha412HOChr06:121747619-121755079	0.0831681860219316	OG0001664	3
Ha412HOChr06:122000167-122003827	0.0803276522658211	OG0002776	4
Ha412HOChr06:122051488-122053757	0.0802946228035408	OG0009681	1
Ha412HOChr06:122188133-122200520	0.0802615933412604	OG0009737	2
Ha412HOChr06:12235063-12252772	0.905568767340468	OG0008390	2
Ha412HOChr06:122416225-122420687	0.08022856387898	OG0004220	2
Ha412HOChr06:12254613-12257790	0.905535737878187	OG0002421	3
Ha412HOChr06:12258406-12266244	0.905502708415907	OG0010109	1
Ha412HOChr06:122689244-122690886	0.0801955344166997	OG0002891	4
Ha412HOChr06:122770582-122774429	0.0801625049544193	OG0014489	1
Ha412HOChr06:122780674-122784970	0.080129475492139	OG0005549	2
Ha412HOChr06:122881844-122884168	0.0800964460298586	OG0000516	9
Ha412HOChr06:12302665-12304873	0.905469678953627	OG0004626	4
Ha412HOChr06:123249384-123254588	0.0790395032368873	OG0003277	3
Ha412HOChr06:12329833-12335294	0.905436649491346	OG0020195	4
Ha412HOChr06:123485227-123487580	0.079006473774607	OG0010868	2
Ha412HOChr06:123488278-123494421	0.0789734443123266	OG0010868	2
Ha412HOChr06:123536423-123537183	0.0789404148500462	OG0000725	4
Ha412HOChr06:12359517-12360831	0.905403620029066	OG0004532	3
Ha412HOChr06:123706635-123711268	0.0789073853877659	OG0000796	4
