gene	rec_mean	orthogroup	freq
Ha412HOChr03:97731614-97733942	0.0894022448446881	OG0004854	1
Ha412HOChr03:98193081-98196933	0.0983424693291569	OG0002496	4
Ha412HOChr03:98295475-98303664	0.0983098407726442	OG0005582	3
Ha412HOChr03:9831188-9831922	0.486981205951449	OG0009315	1
Ha412HOChr03:98351804-98356744	0.0982772122161316	OG0002790	3
Ha412HOChr03:9840260-9844016	0.486948577394936	OG0003333	4
Ha412HOChr03:98712507-98714576	0.0982445836596189	OG0014602	7
Ha412HOChr03:98758802-98762866	0.0982119551031062	OG0012913	2
Ha412HOChr03:98786297-98792709	0.0981793265465936	OG0002825	3
Ha412HOChr03:98792977-98794799	0.0981466979900809	OG0004454	6
Ha412HOChr03:98822036-98823582	0.0981140694335683	OG0004454	6
Ha412HOChr03:98901701-98902926	0.0980814408770556	OG0004454	6
Ha412HOChr03:98958232-98961448	0.0980488123205429	OG0008622	2
Ha412HOChr03:99004442-99005693	0.106434351344297	OG0007657	5
Ha412HOChr03:99063769-99065176	0.106401722787784	OG0010231	10
Ha412HOChr03:99146968-99151228	0.106369094231271	OG0012100	1
Ha412HOChr03:99270259-99276201	0.106336465674759	OG0011095	1
Ha412HOChr03:99369422-99370090	0.106303837118246	OG0001158	4
Ha412HOChr03:99450783-99451577	0.106271208561733	OG0001158	4
Ha412HOChr03:99638385-99639062	0.106238580005221	OG0001158	4
Ha412HOChr04:100213342-100218578	0.0390237535891412	OG0001954	2
Ha412HOChr04:100794791-100797117	0.0389911250326286	OG0003160	6
Ha412HOChr04:100881143-100882438	0.0389584964761159	OG0013437	2
Ha412HOChr04:100882440-100887064	0.0389258679196032	OG0017792	5
Ha412HOChr04:1014346-1015164	0.758613938919342	OG0000373	7
Ha412HOChr04:1020081-1021722	0.758581310362829	OG0000355	4
Ha412HOChr04:102210714-102217430	0.043167580266249	OG0000507	5
Ha412HOChr04:1022520-1025928	0.758548681806317	OG0000355	4
Ha412HOChr04:102735980-102743104	0.0431349517097364	OG0012629	2
Ha412HOChr04:102958984-102960237	0.0431023231532237	OG0000825	5
Ha412HOChr04:103186158-103188435	0.0442769511876795	OG0007052	3
Ha412HOChr04:103980934-103990459	0.0442443226311668	OG0004039	1
Ha412HOChr04:104169568-104183274	0.0449621508744453	OG0001243	5
Ha412HOChr04:10426390-10455664	0.733424693291569	OG0000017	5
Ha412HOChr04:10486401-10495066	0.733392064735056	OG0009013	9
Ha412HOChr04:105288441-105294379	0.0459083790133125	OG0008867	4
Ha412HOChr04:105405769-105408487	0.0458757504567998	OG0001243	5
Ha412HOChr04:106697705-106701234	0.0465609501435656	OG0004127	3
Ha412HOChr04:106743857-106745926	0.046528321587053	OG0005908	2
Ha412HOChr04:106769186-106771033	0.0464956930305403	OG0013199	1
Ha412HOChr04:106771026-106775143	0.0464630644740277	OG0027184	2
Ha412HOChr04:1077012-1085313	0.758516053249804	OG0002089	3
Ha412HOChr04:108001412-108008387	0.0472135212738188	OG0013731	1
Ha412HOChr04:108603249-108607917	0.0471808927173062	OG0004130	4
Ha412HOChr04:10871715-10872389	0.733359436178543	OG0009013	9
Ha412HOChr04:108911915-108919224	0.0471482641607935	OG0005785	2
Ha412HOChr04:1090911-1093021	0.758483424693292	OG0002223	3
Ha412HOChr04:10917996-10918406	0.733326807622031	OG0002726	5
Ha412HOChr04:10920937-10923654	0.733294179065518	OG0000017	5
Ha412HOChr04:10966887-10973361	0.733261550509005	OG0009013	9
Ha412HOChr04:11033230-11050826	0.72608326807622	OG0000017	5
Ha412HOChr04:110840901-110864713	0.0471156356042809	OG0014608	9
Ha412HOChr04:110841560-110865101	0.0470830070477682	OG0014608	9
Ha412HOChr04:11086709-11093652	0.726050639519708	OG0009013	9
Ha412HOChr04:111826300-111827102	0.0470177499347429	OG0014608	9
Ha412HOChr04:112880615-112885666	0.046430435917515	OG0001792	6
Ha412HOChr04:112885861-112888786	0.0463978073610024	OG0001792	6
Ha412HOChr04:1134648-1137525	0.758450796136779	OG0006216	2
Ha412HOChr04:114144000-114144798	0.0449295223179327	OG0001680	8
Ha412HOChr04:114673794-114679907	0.04489689376142	OG0004920	2
Ha412HOChr04:114798752-114805508	0.0448642652049073	OG0008526	1
Ha412HOChr04:114808737-114813230	0.0448316366483947	OG0001792	6
Ha412HOChr04:1151782-1154596	0.758418167580266	OG0008565	1
Ha412HOChr04:115385998-115395153	0.0442116940746541	OG0008230	2
Ha412HOChr04:115637621-115639637	0.0441790655181415	OG0002760	3
Ha412HOChr04:1158810-1163027	0.758385539023754	OG0022661	3
Ha412HOChr04:116271373-116272716	0.043069694596711	OG0008969	1
Ha412HOChr04:1168617-1171915	0.758352910467241	OG0004870	2
Ha412HOChr04:117084665-117085135	0.0416666666666667	OG0002350	2
Ha412HOChr04:11754671-11756178	0.726018010963195	OG0009013	9
Ha412HOChr04:117710833-117721935	0.041634038110154	OG0003521	2
Ha412HOChr04:117803715-117808652	0.0416014095536413	OG0008901	2
Ha412HOChr04:11787425-11788770	0.725985382406682	OG0009013	9
Ha412HOChr04:118696211-118700676	0.0388932393630906	OG0012160	1
Ha412HOChr04:118733004-118742289	0.0388606108065779	OG0002845	3
Ha412HOChr04:119126607-119132894	0.0370660401983816	OG0003064	3
Ha412HOChr04:11915997-11919481	0.72595275385017	OG0007181	3
Ha412HOChr04:1194932-1199670	0.758320281910728	OG0006813	2
Ha412HOChr04:120590780-120595408	0.0342599843382929	OG0009506	1
Ha412HOChr04:120669090-120674357	0.0342273557817802	OG0005325	2
Ha412HOChr04:120676159-120687463	0.0341947272252676	OG0003266	4
Ha412HOChr04:120690471-120696643	0.0341620986687549	OG0007635	3
Ha412HOChr04:120839734-120846413	0.0341294701122422	OG0009555	1
Ha412HOChr04:1226831-1228552	0.758287653354216	OG0013558	10
Ha412HOChr04:12373222-12377540	0.71897024275646	OG0022667	2
Ha412HOChr04:123902946-123908574	0.0279626729313495	OG0012320	1
Ha412HOChr04:123910255-123913325	0.0279300443748369	OG0005710	2
Ha412HOChr04:123993987-123997577	0.0278974158183242	OG0022680	3
Ha412HOChr04:124103294-124111445	0.0230031323414252	OG0002734	4
Ha412HOChr04:12438232-12445077	0.718937614199948	OG0000993	7
Ha412HOChr04:12448443-12451535	0.718904985643435	OG0027152	2
Ha412HOChr04:124644818-124654071	0.0229705037849126	OG0010893	1
Ha412HOChr04:124812067-124816252	0.0229378752283999	OG0008670	1
Ha412HOChr04:125051696-125061389	0.0185003915426782	OG0011082	1
Ha412HOChr04:12519457-12521978	0.718872357086922	OG0027152	2
Ha412HOChr04:125507729-125509658	0.0184677629861655	OG0001646	4
Ha412HOChr04:12551704-12559781	0.71883972853041	OG0000993	7
Ha412HOChr04:126018015-126023198	0.0140302793004437	OG0012388	2
Ha412HOChr04:126496242-126504924	0.0139976507439311	OG0005038	2
Ha412HOChr04:126679000-126682179	0.0139650221874184	OG0011375	1
Ha412HOChr04:126681321-126689582	0.0139323936309058	OG0005039	2
Ha412HOChr04:126718291-126723414	0.0138997650743931	OG0000831	5
Ha412HOChr04:126723820-126728803	0.0138671365178804	OG0010769	1
Ha412HOChr04:126743528-126748650	0.0138345079613678	OG0004237	2
Ha412HOChr04:126761833-126765397	0.0138018794048551	OG0002607	1
Ha412HOChr04:1269882-1274040	0.758255024797703	OG0022662	3
Ha412HOChr04:127620956-127625879	0.0101474810754372	OG0002816	4
Ha412HOChr04:12868345-12869786	0.718807099973897	OG0006993	3
Ha412HOChr04:128909089-128913459	0.00655833985904464	OG0005037	1
Ha412HOChr04:128914049-128919580	0.00652571130253198	OG0011276	1
Ha412HOChr04:12921374-12922990	0.718774471417384	OG0000833	7
Ha412HOChr04:129319983-129322870	0.000946228138867137	OG0003829	3
Ha412HOChr04:12937639-12941383	0.718741842860872	OG0000207	6
Ha412HOChr04:129782770-129789789	0.000913599582354477	OG0000928	6
Ha412HOChr04:129792352-129795816	0.000880971025841817	OG0000928	6
Ha412HOChr04:129857358-129857630	0.000848342469329157	OG0000928	6
Ha412HOChr04:130002252-130004720	0.00515531192900026	OG0000928	6
Ha412HOChr04:130004879-130007007	0.0051226833724876	OG0001569	3
Ha412HOChr04:130016897-130018963	0.00509005481597494	OG0004493	3
Ha412HOChr04:130070703-130074311	0.00505742625946228	OG0004493	3
Ha412HOChr04:130095404-130097793	0.00502479770294962	OG0010569	1
Ha412HOChr04:130126723-130131219	0.00499216914643696	OG0004492	2
Ha412HOChr04:130394405-130398016	0.0049595405899243	OG0013990	1
Ha412HOChr04:130560994-130563080	0.00492691203341164	OG0004765	1
Ha412HOChr04:130563260-130565133	0.00489428347689898	OG0000589	7
Ha412HOChr04:130569254-130570545	0.00486165492038632	OG0004083	1
Ha412HOChr04:130576742-130583346	0.00482902636387366	OG0020135	3
Ha412HOChr04:130583971-130585036	0.004796397807361	OG0027185	1
Ha412HOChr04:13099129-13099784	0.711302531975985	OG0000207	6
Ha412HOChr04:130999985-131001764	0.00753719655442443	OG0000968	5
Ha412HOChr04:131004684-131006500	0.0097559383972853	OG0008825	4
Ha412HOChr04:131012112-131016908	0.00972330984077264	OG0011409	4
Ha412HOChr04:13104534-13106458	0.711269903419473	OG0000207	6
Ha412HOChr04:13109775-13111917	0.71123727486296	OG0000207	6
Ha412HOChr04:131767524-131781019	0.00969068128425998	OG0004697	1
Ha412HOChr04:1323336-1325907	0.75822239624119	OG0003315	4
Ha412HOChr04:132608663-132612803	0.014389193422083	OG0005015	4
Ha412HOChr04:1329443-1334780	0.758189767684678	OG0010984	1
Ha412HOChr04:13297603-13300147	0.711204646306447	OG0026993	2
Ha412HOChr04:133332546-133336400	0.0215674758548682	OG0009342	1
Ha412HOChr04:133360087-133361503	0.0215348472983555	OG0001245	6
Ha412HOChr04:133362920-133366271	0.0215022187418429	OG0000586	7
Ha412HOChr04:133522020-133526910	0.0214695901853302	OG0001520	6
Ha412HOChr04:133575165-133577052	0.0214369616288175	OG0004143	2
Ha412HOChr04:133578472-133585161	0.0214043330723049	OG0006263	2
Ha412HOChr04:134187610-134188206	0.0285173583920647	OG0001692	4
Ha412HOChr04:13465458-13465919	0.711172017749935	OG0020129	4
Ha412HOChr04:134925017-134926065	0.0284847298355521	OG0015574	2
Ha412HOChr04:134927821-134932064	0.0284521012790394	OG0001005	4
Ha412HOChr04:135440508-135443978	0.031943356825894	OG0004947	3
Ha412HOChr04:135763538-135766910	0.0319107282693814	OG0004947	3
Ha412HOChr04:135767544-135771465	0.0318780997128687	OG0004710	5
Ha412HOChr04:135787001-135788505	0.031845471156356	OG0002466	4
Ha412HOChr04:135869936-135874668	0.0318128425998434	OG0003489	2
Ha412HOChr04:135875148-135893688	0.0317802140433307	OG0008680	1
Ha412HOChr04:135946510-135950816	0.0317475854868181	OG0001176	4
Ha412HOChr04:136741417-136742934	0.0391216392586792	OG0010746	2
Ha412HOChr04:136787069-136793593	0.0390890107021665	OG0006121	2
Ha412HOChr04:136944313-136947848	0.0390563821456539	OG0027186	2
Ha412HOChr04:137055093-137055867	0.0457126076742365	OG0017816	1
Ha412HOChr04:137259297-137267327	0.0456799791177238	OG0008419	2
Ha412HOChr04:137690895-137696855	0.0456473505612112	OG0003487	3
Ha412HOChr04:137728820-137732888	0.0456147220046985	OG0019910	1
Ha412HOChr04:137794031-137799692	0.0455820934481859	OG0009831	3
Ha412HOChr04:137881397-137882228	0.0455494648916732	OG0022581	3
Ha412HOChr04:137944414-137949866	0.0455168363351605	OG0000581	9
Ha412HOChr04:137950645-137966317	0.0454842077786479	OG0004685	5
Ha412HOChr04:138020232-138029089	0.0501174628034456	OG0004628	3
Ha412HOChr04:138309871-138316329	0.0500848342469329	OG0003803	3
Ha412HOChr04:138355523-138356047	0.0500522056904203	OG0004629	4
Ha412HOChr04:138428847-138434785	0.0500195771339076	OG0006831	1
Ha412HOChr04:138952972-138958993	0.0499869485773949	OG0005554	2
Ha412HOChr04:1391030-1396024	0.758157139128165	OG0004213	2
Ha412HOChr04:139127850-139128791	0.0534129470112242	OG0015623	2
Ha412HOChr04:139204821-139218284	0.0533803184547116	OG0010485	1
Ha412HOChr04:139218098-139218949	0.0533476898981989	OG0027187	2
Ha412HOChr04:139227389-139232987	0.0533150613416862	OG0005183	3
Ha412HOChr04:139311578-139312557	0.0532824327851736	OG0000894	4
Ha412HOChr04:139596180-139597216	0.0532498042286609	OG0015799	2
Ha412HOChr04:139747403-139754333	0.0532171756721483	OG0003338	3
Ha412HOChr04:139969023-139976145	0.0531845471156356	OG0003338	3
Ha412HOChr04:141560010-141561804	0.0634625424171235	OG0002423	1
Ha412HOChr04:14177171-14180876	0.705755677368833	OG0017813	3
Ha412HOChr04:14180878-14182615	0.705723048812321	OG0027153	2
Ha412HOChr04:141888629-141889294	0.0634299138606108	OG0004993	2
Ha412HOChr04:1422436-1423213	0.758124510571652	OG0002743	2
Ha412HOChr04:142383050-142384197	0.0710976246410859	OG0010026	1
Ha412HOChr04:142560109-142565700	0.0710649960845732	OG0001501	2
Ha412HOChr04:142566347-142570913	0.0710323675280606	OG0022681	3
Ha412HOChr04:14278487-14282554	0.705690420255808	OG0006177	3
Ha412HOChr04:14317433-14321041	0.705657791699295	OG0002116	4
Ha412HOChr04:14327172-14328981	0.705625163142783	OG0001169	5
Ha412HOChr04:143290479-143296133	0.0743931088488645	OG0011621	1
Ha412HOChr04:143371181-143372971	0.0743604802923519	OG0000307	5
Ha412HOChr04:143433256-143438050	0.0743278517358392	OG0003686	2
Ha412HOChr04:143471118-143482542	0.0742952231793265	OG0007577	2
Ha412HOChr04:14368626-14370175	0.70559253458627	OG0002531	3
Ha412HOChr04:14370177-14373577	0.705559906029757	OG0003352	3
Ha412HOChr04:14385755-14388800	0.705527277473245	OG0027154	2
Ha412HOChr04:14389435-14389671	0.705494648916732	OG0025318	1
Ha412HOChr04:144869006-144871499	0.0807556773688332	OG0001683	3
Ha412HOChr04:145950738-145953235	0.0881949882537197	OG0004262	2
Ha412HOChr04:145981905-145982430	0.088162359697207	OG0022456	1
Ha412HOChr04:146041170-146043126	0.0973636126337771	OG0005523	2
Ha412HOChr04:146131609-146131842	0.0973309840772644	OG0016885	1
Ha412HOChr04:146157643-146160566	0.0972983555207518	OG0007714	1
Ha412HOChr04:146166088-146167331	0.0972657269642391	OG0016600	6
Ha412HOChr04:146305895-146310584	0.0972330984077264	OG0027068	2
Ha412HOChr04:146325118-146334498	0.0972004698512138	OG0013243	2
Ha412HOChr04:146374573-146376646	0.0971678412947011	OG0001681	4
Ha412HOChr04:146441834-146446534	0.0971352127381885	OG0009481	2
Ha412HOChr04:146459740-146462725	0.0971025841816758	OG0008647	3
Ha412HOChr04:146769250-146774768	0.0970699556251631	OG0001538	3
Ha412HOChr04:14682815-14683932	0.705462020360219	OG0011520	3
Ha412HOChr04:146830462-146833274	0.0970373270686505	OG0001538	3
Ha412HOChr04:146946219-146948364	0.0970046985121378	OG0001981	4
Ha412HOChr04:147138704-147139993	0.104476637953537	OG0001904	4
Ha412HOChr04:147160856-147164266	0.104444009397024	OG0000780	5
Ha412HOChr04:147811994-147813299	0.104411380840512	OG0003234	4
Ha412HOChr04:147893671-147895351	0.104378752283999	OG0002390	2
Ha412HOChr04:147895974-147907738	0.104346123727486	OG0010937	1
Ha412HOChr04:147978806-147980776	0.104313495170974	OG0001223	5
Ha412HOChr04:148150772-148153910	0.114232576350822	OG0005914	2
Ha412HOChr04:148174906-148176922	0.11419994779431	OG0001917	3
Ha412HOChr04:14827130-14830571	0.705429391803707	OG0002313	3
Ha412HOChr04:148331890-148332885	0.114167319237797	OG0027188	2
Ha412HOChr04:148390397-148392846	0.114134690681284	OG0003685	4
Ha412HOChr04:148551394-148554981	0.114102062124772	OG0006969	3
Ha412HOChr04:148613698-148614645	0.114069433568259	OG0027188	2
Ha412HOChr04:14881561-14905588	0.705396763247194	OG0008940	1
Ha412HOChr04:148824369-148825304	0.114036805011746	OG0003684	3
Ha412HOChr04:149022268-149025759	0.121606630122683	OG0016340	4
Ha412HOChr04:149034685-149038895	0.121574001566171	OG0000422	6
Ha412HOChr04:149045592-149049238	0.121541373009658	OG0002679	4
Ha412HOChr04:149195232-149195684	0.121508744453145	OG0017355	1
Ha412HOChr04:149644727-149646046	0.121476115896633	OG0026071	1
Ha412HOChr04:149646243-149647711	0.12144348734012	OG0000926	9
Ha412HOChr04:149687944-149696061	0.121410858783607	OG0000926	9
Ha412HOChr04:149710420-149716273	0.121378230227095	OG0012270	1
Ha412HOChr04:149717126-149720722	0.121345601670582	OG0003901	2
Ha412HOChr04:149895993-149898544	0.121312973114069	OG0014100	10
Ha412HOChr04:150313225-150314028	0.131362568519969	OG0007808	3
Ha412HOChr04:150641851-150646207	0.131329939963456	OG0000921	7
Ha412HOChr04:150649293-150651571	0.131297311406943	OG0002427	4
Ha412HOChr04:150684853-150689364	0.131264682850431	OG0008577	3
Ha412HOChr04:1506964-1516012	0.75809188201514	OG0008583	3
Ha412HOChr04:150724366-150729403	0.131232054293918	OG0007862	2
Ha412HOChr04:150730944-150736374	0.131199425737405	OG0005100	2
Ha412HOChr04:150736258-150739275	0.131166797180893	OG0027181	2
Ha412HOChr04:150787308-150791871	0.13113416862438	OG0005087	2
Ha412HOChr04:150826171-150828886	0.131101540067867	OG0010939	2
Ha412HOChr04:151684086-151687861	0.141542678151919	OG0017817	4
Ha412HOChr04:151893503-151896514	0.141510049595406	OG0003554	8
Ha412HOChr04:152030100-152030609	0.149732445836596	OG0002262	7
Ha412HOChr04:152032546-152033601	0.149699817280084	OG0003044	6
Ha412HOChr04:152344257-152347855	0.149667188723571	OG0003554	8
Ha412HOChr04:152585308-152587092	0.149634560167058	OG0010025	2
Ha412HOChr04:152803116-152806842	0.149601931610546	OG0005101	2
Ha412HOChr04:152810029-152814894	0.149569303054033	OG0008556	1
Ha412HOChr04:152819306-152823996	0.14953667449752	OG0014336	1
Ha412HOChr04:152907018-152908813	0.149504045941008	OG0001536	6
Ha412HOChr04:153148090-153152899	0.158574784651527	OG0013093	1
Ha412HOChr04:153212843-153213534	0.158542156095014	OG0001850	9
Ha412HOChr04:153247973-153258370	0.158509527538502	OG0003603	3
Ha412HOChr04:153261567-153263357	0.158476898981989	OG0001470	9
Ha412HOChr04:153338203-153341286	0.158444270425476	OG0013299	1
Ha412HOChr04:153341387-153346732	0.158411641868964	OG0013092	1
Ha412HOChr04:153458134-153460207	0.158379013312451	OG0003629	4
Ha412HOChr04:153610370-153612868	0.158346384755938	OG0001280	3
Ha412HOChr04:153613361-153617518	0.158313756199426	OG0001942	2
Ha412HOChr04:153677521-153680489	0.158281127642913	OG0002230	5
Ha412HOChr04:153833472-153837455	0.1582484990864	OG0006206	5
Ha412HOChr04:153837904-153849329	0.158215870529888	OG0009718	1
Ha412HOChr04:154478166-154481304	0.164350039154268	OG0015147	6
Ha412HOChr04:154497761-154500028	0.164317410597755	OG0010700	1
Ha412HOChr04:154506366-154509627	0.164284782041242	OG0000899	5
Ha412HOChr04:154573343-154574426	0.16425215348473	OG0001223	5
Ha412HOChr04:154578047-154581598	0.164219524928217	OG0010699	1
Ha412HOChr04:154794249-154801410	0.164186896371705	OG0001828	5
Ha412HOChr04:154806377-154812951	0.164154267815192	OG0003813	4
Ha412HOChr04:154981301-154988765	0.164121639258679	OG0000516	9
Ha412HOChr04:154989265-154991878	0.164089010702167	OG0007690	4
Ha412HOChr04:155263256-155265948	0.170745236230749	OG0007690	4
Ha412HOChr04:155582279-155586897	0.170712607674236	OG0001722	2
Ha412HOChr04:155586899-155589083	0.170679979117724	OG0001861	2
Ha412HOChr04:155743551-155743985	0.170647350561211	OG0027190	2
Ha412HOChr04:155757996-155760877	0.170614722004699	OG0027190	2
Ha412HOChr04:155763174-155771279	0.170582093448186	OG0007713	2
Ha412HOChr04:155959111-155964581	0.170549464891673	OG0012411	1
Ha412HOChr04:155966473-155968818	0.170516836335161	OG0000452	9
Ha412HOChr04:156098353-156099451	0.176063690942313	OG0006634	2
Ha412HOChr04:156105241-156109074	0.1760310623858	OG0002975	4
Ha412HOChr04:156258113-156261002	0.175998433829287	OG0009621	1
Ha412HOChr04:156267506-156268631	0.175965805272775	OG0003769	5
Ha412HOChr04:156388638-156389903	0.175933176716262	OG0000819	5
Ha412HOChr04:156404312-156405577	0.175900548159749	OG0000819	5
Ha412HOChr04:156448433-156449860	0.175867919603237	OG0000819	5
Ha412HOChr04:156935816-156937017	0.175835291046724	OG0005460	1
Ha412HOChr04:157085760-157088738	0.18878882798225	OG0006559	2
Ha412HOChr04:157090712-157094061	0.188756199425737	OG0026942	2
Ha412HOChr04:157102865-157103485	0.188723570869225	OG0014874	1
Ha412HOChr04:157109400-157109687	0.188690942312712	OG0024533	1
Ha412HOChr04:157189860-157192085	0.188658313756199	OG0020172	4
Ha412HOChr04:157558168-157562667	0.188625685199687	OG0014454	1
Ha412HOChr04:157851122-157856276	0.188593056643174	OG0007966	10
Ha412HOChr04:158267475-158277423	0.200208822761681	OG0000582	7
Ha412HOChr04:158280885-158284155	0.200176194205168	OG0013495	1
Ha412HOChr04:158317627-158320490	0.200143565648656	OG0001418	6
Ha412HOChr04:158391644-158395241	0.200110937092143	OG0012972	1
Ha412HOChr04:158397037-158399153	0.20007830853563	OG0003582	2
Ha412HOChr04:158399340-158402976	0.200045679979118	OG0015080	1
Ha412HOChr04:158728165-158732926	0.200013051422605	OG0012031	1
Ha412HOChr04:158734350-158737650	0.199980422866092	OG0016322	1
Ha412HOChr04:158763600-158767487	0.19994779430958	OG0007881	2
Ha412HOChr04:158768929-158774584	0.199915165753067	OG0004436	2
Ha412HOChr04:158844222-158846141	0.199882537196554	OG0022682	3
Ha412HOChr04:158937174-158937704	0.199849908640042	OG0020093	3
Ha412HOChr04:158971637-158973440	0.199817280083529	OG0020166	3
Ha412HOChr04:1590844-1592295	0.758059253458627	OG0002046	4
Ha412HOChr04:159303268-159312716	0.206995562516314	OG0008156	2
Ha412HOChr04:1595198-1602827	0.758026624902114	OG0005029	1
Ha412HOChr04:159520937-159522695	0.206962933959802	OG0002207	4
Ha412HOChr04:159526057-159530781	0.206930305403289	OG0000389	7
Ha412HOChr04:159559011-159559782	0.206897676846776	OG0006440	2
Ha412HOChr04:159565389-159572317	0.206865048290264	OG0000747	4
Ha412HOChr04:159765174-159770513	0.206832419733751	OG0008139	1
Ha412HOChr04:159786707-159790660	0.206799791177238	OG0013283	1
Ha412HOChr04:160476178-160479426	0.214924301748891	OG0016607	6
Ha412HOChr04:16079939-16093420	0.691953797963978	OG0008584	5
Ha412HOChr04:160828412-160831014	0.214891673192378	OG0005556	1
Ha412HOChr04:160870262-160875354	0.214859044635865	OG0004579	1
Ha412HOChr04:160978855-160986961	0.214826416079353	OG0011310	1
Ha412HOChr04:161133182-161135507	0.22546332550248	OG0005019	1
Ha412HOChr04:161137530-161138969	0.225430696945967	OG0000032	3
Ha412HOChr04:161168768-161171443	0.225398068389454	OG0004891	3
Ha412HOChr04:161293179-161293787	0.225365439832942	OG0012664	1
Ha412HOChr04:161341132-161344270	0.225332811276429	OG0014607	7
Ha412HOChr04:161345258-161345598	0.225300182719916	OG0014607	7
Ha412HOChr04:161502269-161508014	0.225267554163404	OG0011039	2
Ha412HOChr04:161512416-161515017	0.225234925606891	OG0008132	2
Ha412HOChr04:161532374-161545082	0.225202297050379	OG0007291	3
Ha412HOChr04:16164988-16165833	0.691921169407465	OG0008584	5
Ha412HOChr04:161682554-161683097	0.225169668493866	OG0027191	2
Ha412HOChr04:16186742-16187810	0.691888540850953	OG0008584	5
Ha412HOChr04:16188880-16189595	0.69185591229444	OG0008584	5
Ha412HOChr04:16211498-16218966	0.691823283737927	OG0008584	5
Ha412HOChr04:162223274-162225687	0.231956408248499	OG0022565	3
Ha412HOChr04:162431964-162434945	0.231923779691986	OG0020173	4
Ha412HOChr04:162461320-162462537	0.231891151135474	OG0027192	2
Ha412HOChr04:162693422-162700001	0.231858522578961	OG0020173	4
Ha412HOChr04:1627724-1636110	0.757993996345602	OG0005485	1
Ha412HOChr04:162798078-162810807	0.231825894022448	OG0020173	4
Ha412HOChr04:162820572-162828114	0.231793265465936	OG0001988	5
Ha412HOChr04:162892009-162892890	0.231760636909423	OG0002180	3
Ha412HOChr04:163007712-163008152	0.238057948316366	OG0003280	3
Ha412HOChr04:163199069-163212236	0.238025319759854	OG0008357	3
Ha412HOChr04:163203876-163210393	0.237992691203341	OG0004578	3
Ha412HOChr04:163213361-163217643	0.237960062646829	OG0001249	5
Ha412HOChr04:163246686-163250527	0.237927434090316	OG0005272	3
Ha412HOChr04:163253247-163253969	0.237894805533803	OG0027193	2
Ha412HOChr04:163377348-163380445	0.237862176977291	OG0010733	1
Ha412HOChr04:163428176-163431454	0.237829548420778	OG0016079	3
Ha412HOChr04:163456951-163458190	0.237796919864265	OG0016079	3
Ha412HOChr04:163472019-163484759	0.237764291307753	OG0000563	7
Ha412HOChr04:163784624-163787481	0.23773166275124	OG0008150	2
Ha412HOChr04:163788735-163790255	0.237699034194727	OG0003116	2
Ha412HOChr04:163881403-163884348	0.237666405638215	OG0001819	3
Ha412HOChr04:164144388-164148759	0.245203602192639	OG0015643	1
Ha412HOChr04:164148910-164149623	0.245170973636126	OG0002332	2
Ha412HOChr04:164150457-164157704	0.245138345079614	OG0002780	2
Ha412HOChr04:164545644-164547144	0.245105716523101	OG0000748	5
Ha412HOChr04:164570702-164574908	0.245073087966588	OG0010465	1
Ha412HOChr04:164667844-164670334	0.245040459410076	OG0015148	5
Ha412HOChr04:164668785-164671999	0.245007830853563	OG0027194	2
Ha412HOChr04:164672220-164674377	0.24497520229705	OG0015148	5
Ha412HOChr04:164676350-164678841	0.244942573740538	OG0015148	5
Ha412HOChr04:164678799-164687583	0.244909945184025	OG0027194	2
Ha412HOChr04:164681950-164683926	0.244877316627512	OG0015148	5
Ha412HOChr04:164685959-164688243	0.244844688071	OG0015148	5
Ha412HOChr04:164722194-164726214	0.244812059514487	OG0001016	5
Ha412HOChr04:164873572-164879226	0.244779430957974	OG0001792	6
Ha412HOChr04:164914617-164916273	0.244746802401462	OG0000593	5
Ha412HOChr04:164920346-164924221	0.244714173844949	OG0004819	2
Ha412HOChr04:164928852-164934768	0.244681545288436	OG0004417	3
Ha412HOChr04:164936649-164944707	0.244648916731924	OG0027052	2
Ha412HOChr04:164964915-164971526	0.244616288175411	OG0008488	1
Ha412HOChr04:164976772-164979791	0.244583659618898	OG0014596	6
Ha412HOChr04:16502145-16506419	0.691790655181415	OG0022542	1
Ha412HOChr04:165079217-165082683	0.251925084834247	OG0002151	4
Ha412HOChr04:16508582-16511035	0.691758026624902	OG0020113	4
Ha412HOChr04:165090229-165097619	0.251892456277734	OG0001109	3
Ha412HOChr04:16527616-16536431	0.69172539806839	OG0004935	2
Ha412HOChr04:165332161-165333700	0.251859827721222	OG0013775	1
Ha412HOChr04:165334614-165340791	0.251827199164709	OG0001174	4
Ha412HOChr04:165420594-165423757	0.251794570608196	OG0001720	3
Ha412HOChr04:16542127-16544044	0.691692769511877	OG0022668	3
Ha412HOChr04:165585161-165586042	0.251761942051684	OG0000428	5
Ha412HOChr04:16564446-16573366	0.691660140955364	OG0013518	2
Ha412HOChr04:165677429-165678190	0.251729313495171	OG0000428	5
Ha412HOChr04:165689611-165690492	0.251696684938658	OG0000428	5
Ha412HOChr04:165856904-165857689	0.251664056382146	OG0015475	2
Ha412HOChr04:165870533-165880253	0.251631427825633	OG0007384	1
Ha412HOChr04:166000096-166006123	0.25822239624119	OG0011435	1
Ha412HOChr04:166319326-166322215	0.258189767684678	OG0006349	1
Ha412HOChr04:166325397-166327994	0.258157139128165	OG0003742	2
Ha412HOChr04:166621197-166626805	0.258124510571652	OG0003504	1
