Orthogroup	occurrences
OG0001713	10
OG0001714	14
OG0001715	12
OG0001716	12
OG0001717	10
OG0001718	18
OG0001719	17
OG0001720	12
OG0001721	33
OG0001722	24
OG0001723	33
OG0001724	26
OG0001725	21
OG0001726	20
OG0001727	23
OG0001728	33
OG0001729	33
OG0001730	31
OG0001731	31
OG0001732	33
OG0001733	31
OG0001734	33
OG0001735	33
OG0001736	33
OG0001737	33
OG0001738	33
OG0001739	5
OG0001740	14
OG0001741	10
OG0001742	11
OG0001743	9
OG0001744	8
OG0001745	12
OG0001746	14
OG0001747	11
OG0001748	9
OG0001749	12
OG0001750	11
OG0001751	9
OG0001752	12
OG0001753	9
OG0001754	6
OG0001755	10
OG0001756	8
OG0001757	12
OG0001758	11
OG0001759	7
OG0001760	8
OG0001761	7
OG0001762	8
OG0001763	10
OG0001764	14
OG0001765	19
OG0001766	7
OG0001767	10
OG0001768	9
OG0001769	9
OG0001770	17
OG0001771	12
OG0001772	12
OG0001773	10
OG0001774	16
OG0001775	11
OG0001776	14
OG0001777	9
OG0001778	11
OG0001779	7
OG0001780	15
OG0001781	15
OG0001782	10
OG0001783	9
OG0001784	11
OG0001785	15
OG0001786	11
OG0001787	8
OG0001788	8
OG0001789	12
OG0001790	8
OG0001791	8
OG0001792	15
OG0001793	8
OG0001794	13
OG0001795	14
OG0001796	8
OG0001797	11
OG0001798	6
OG0001799	9
OG0001800	9
OG0001801	11
OG0001802	15
OG0001803	8
OG0001804	11
OG0001805	12
OG0001806	12
OG0001807	8
OG0001808	11
OG0001809	6
OG0001810	9
OG0001811	8
OG0001812	5
OG0001813	10
OG0001814	14
OG0001815	8
OG0001816	10
OG0001817	7
OG0001818	10
OG0001819	14
OG0001820	11
OG0001821	11
OG0001822	13
OG0001823	11
OG0001824	9
OG0001825	13
OG0001826	9
OG0001827	7
OG0001828	10
OG0001829	9
OG0001830	9
OG0001831	17
OG0001832	9
OG0001833	10
OG0001834	15
OG0001835	11
OG0001836	11
OG0001837	10
OG0001838	8
OG0001839	13
OG0001840	13
OG0001841	11
OG0001842	20
OG0001843	12
OG0001844	8
OG0001845	17
OG0001846	11
OG0001847	17
OG0001848	18
OG0001849	12
OG0001850	14
OG0001851	14
OG0001852	7
OG0001853	11
OG0001854	12
OG0001855	21
OG0001856	14
OG0001857	13
OG0001858	16
OG0001859	30
OG0001860	32
OG0001861	28
OG0001862	25
OG0001863	26
OG0001864	28
OG0001865	30
OG0001866	30
OG0001867	32
OG0001868	32
OG0001869	24
OG0001870	32
OG0001871	32
OG0001872	31
OG0001873	32
OG0001874	29
OG0001875	10
OG0001876	9
OG0001877	13
OG0001878	6
OG0001879	10
OG0001880	12
OG0001881	12
OG0001882	8
OG0001883	7
OG0001884	11
OG0001885	8
OG0001886	7
OG0001887	11
OG0001888	10
OG0001889	18
OG0001890	12
OG0001891	12
OG0001892	12
OG0001893	10
OG0001894	24
OG0001895	14
OG0001896	19
OG0001897	16
OG0001898	13
OG0001899	9
OG0001900	7
OG0001901	9
OG0001902	11
OG0001903	13
OG0001904	10
OG0001905	18
OG0001906	8
OG0001907	6
OG0001908	11
OG0001909	9
OG0001910	8
OG0001911	12
OG0001912	7
OG0001913	11
OG0001914	8
OG0001915	9
OG0001916	8
OG0001917	18
OG0001918	9
OG0001919	8
OG0001920	10
OG0001921	10
OG0001922	9
OG0001923	14
OG0001924	16
OG0001925	10
OG0001926	11
OG0001927	9
OG0001928	6
OG0001929	11
OG0001930	20
OG0001931	8
OG0001932	7
OG0001933	12
OG0001934	13
OG0001935	10
OG0001936	7
OG0001937	10
OG0001938	9
OG0001939	20
OG0001940	8
OG0001941	9
OG0001942	4
OG0001943	16
OG0001944	10
OG0001945	11
OG0001946	9
OG0001947	10
OG0001948	14
OG0001949	18
OG0001950	11
OG0001951	8
OG0001952	7
OG0001953	13
OG0001954	12
OG0001955	14
OG0001956	9
OG0001957	10
OG0001958	9
OG0001959	8
OG0001960	20
OG0001961	9
OG0001962	12
OG0001963	12
OG0001964	24
OG0001965	14
OG0001966	14
OG0001967	18
OG0001968	12
OG0001969	9
OG0001970	16
OG0001971	11
OG0001972	21
OG0001973	17
OG0001974	12
OG0001975	26
OG0001976	9
OG0001977	19
OG0001978	17
OG0001979	14
OG0001980	19
OG0001981	13
OG0001982	15
OG0001983	17
OG0001984	13
OG0001985	24
OG0001986	27
OG0001987	29
OG0001988	20
OG0001989	26
OG0001990	27
OG0001991	20
OG0001992	20
OG0001993	26
OG0001994	31
OG0001995	31
OG0001996	31
OG0001997	31
OG0001998	31
OG0001999	31
OG0002000	31
OG0002001	31
OG0002002	22
OG0002003	13
OG0002004	7
OG0002005	10
OG0002006	9
OG0002007	9
OG0002008	9
OG0002009	24
OG0002010	9
OG0002011	11
OG0002012	9
OG0002013	17
OG0002014	8
OG0002015	17
OG0002016	7
OG0002017	8
OG0002018	10
OG0002019	9
OG0002020	12
OG0002021	8
OG0002022	8
OG0002023	11
OG0002024	19
OG0002025	12
OG0002026	10
OG0002027	11
OG0002028	11
OG0002029	13
OG0002030	10
OG0002031	11
OG0002032	5
OG0002033	13
OG0002034	13
OG0002035	8
OG0002036	10
OG0002037	15
OG0002038	5
OG0002039	7
OG0002040	11
OG0002041	9
OG0002042	9
OG0002043	8
OG0002044	7
OG0002045	12
OG0002046	16
OG0002047	10
OG0002048	15
OG0002049	9
OG0002050	5
OG0002051	8
OG0002052	8
OG0002053	10
OG0002054	6
OG0002055	13
OG0002056	9
OG0002057	8
OG0002058	12
OG0002059	14
OG0002060	10
OG0002061	8
OG0002062	10
OG0002063	9
OG0002064	7
OG0002065	6
OG0002066	8
OG0002067	10
OG0002068	14
OG0002069	11
OG0002070	16
OG0002071	8
OG0002072	8
OG0002073	8
OG0002074	9
OG0002075	5
OG0002076	12
OG0002077	10
OG0002078	10
OG0002079	15
OG0002080	10
OG0002081	17
OG0002082	8
OG0002083	9
OG0002084	9
OG0002085	9
OG0002086	10
OG0002087	14
OG0002088	11
OG0002089	7
OG0002090	14
OG0002091	9
OG0002092	10
OG0002093	11
OG0002094	6
OG0002095	13
OG0002096	9
OG0002097	10
OG0002098	13
OG0002099	8
OG0002100	13
OG0002101	10
OG0002102	5
OG0002103	18
OG0002104	14
OG0002105	17
OG0002106	11
OG0002107	12
OG0002108	15
OG0002109	11
OG0002110	12
OG0002111	14
OG0002112	9
OG0002113	10
OG0002114	10
OG0002115	14
OG0002116	14
OG0002117	6
OG0002118	12
OG0002119	20
OG0002120	19
OG0002121	8
OG0002122	10
OG0002123	19
OG0002124	15
OG0002125	30
OG0002126	30
OG0002127	23
OG0002128	29
OG0002129	15
OG0002130	19
OG0002131	20
OG0002132	25
OG0002133	30
OG0002134	29
OG0002135	25
OG0002136	30
OG0002137	30
OG0002138	30
OG0002139	30
OG0002140	30
OG0002141	30
OG0002142	30
OG0002143	30
OG0002144	11
OG0002145	9
OG0002146	6
OG0002147	8
OG0002148	8
OG0002149	7
OG0002150	11
OG0002151	11
OG0002152	10
OG0002153	16
OG0002154	13
OG0002155	10
OG0002156	14
OG0002157	23
OG0002158	16
OG0002159	11
OG0002160	13
OG0002161	9
OG0002162	10
OG0002163	10
OG0002164	7
OG0002165	4
OG0002166	8
OG0002167	10
OG0002168	9
OG0002169	8
OG0002170	11
OG0002171	9
OG0002172	7
OG0002173	14
OG0002174	11
OG0002175	17
OG0002176	17
OG0002177	12
OG0002178	9
OG0002179	7
OG0002180	8
OG0002181	6
OG0002182	14
OG0002183	12
OG0002184	12
OG0002185	6
OG0002186	15
OG0002187	8
OG0002188	10
OG0002189	12
OG0002190	11
OG0002191	9
OG0002192	10
OG0002193	7
OG0002194	9
OG0002195	6
OG0002196	9
OG0002197	9
OG0002198	8
OG0002199	9
OG0002200	6
OG0002201	8
OG0002202	6
OG0002203	12
OG0002204	12
OG0002205	12
OG0002206	7
OG0002207	14
OG0002208	8
OG0002209	6
OG0002210	11
OG0002211	11
OG0002212	11
OG0002213	9
OG0002214	9
OG0002215	12
OG0002216	9
OG0002217	7
OG0002218	12
OG0002219	11
OG0002220	6
OG0002221	9
OG0002222	10
OG0002223	14
OG0002224	16
OG0002225	9
OG0002226	18
OG0002227	10
OG0002228	6
OG0002229	10
OG0002230	9
OG0002231	15
OG0002232	7
OG0002233	15
OG0002234	6
OG0002235	10
OG0002236	17
OG0002237	11
OG0002238	9
OG0002239	7
OG0002240	6
OG0002241	10
OG0002242	15
OG0002243	7
OG0002244	6
OG0002245	10
OG0002246	6
OG0002247	13
OG0002248	9
OG0002249	8
OG0002250	8
OG0002251	8
OG0002252	7
OG0002253	18
OG0002254	10
OG0002255	8
OG0002256	8
OG0002257	7
OG0002258	7
OG0002259	11
OG0002260	10
OG0002261	8
OG0002262	10
OG0002263	11
OG0002264	14
OG0002265	8
OG0002266	7
OG0002267	7
OG0002268	9
OG0002269	10
OG0002270	8
OG0002271	9
OG0002272	17
OG0002273	13
OG0002274	13
OG0002275	8
OG0002276	16
OG0002277	13
OG0002278	9
OG0002279	12
OG0002280	14
OG0002281	14
OG0002282	6
OG0002283	7
OG0002284	12
OG0002285	7
OG0002286	14
OG0002287	10
OG0002288	4
OG0002289	11
OG0002290	6
OG0002291	9
OG0002292	9
OG0002293	8
OG0002294	8
OG0002295	18
OG0002296	26
OG0002297	29
OG0002298	27
OG0002299	21
OG0002300	22
OG0002301	29
OG0002302	29
OG0002303	29
OG0002304	29
OG0002305	28
OG0002306	29
OG0002307	26
OG0002308	27
OG0002309	29
OG0002310	29
OG0002311	8
OG0002312	13
OG0002313	9
OG0002314	4
OG0002315	16
OG0002316	9
OG0002317	9
OG0002318	7
OG0002319	6
OG0002320	6
OG0002321	10
OG0002322	16
OG0002323	7
OG0002324	7
OG0002325	10
OG0002326	7
OG0002327	11
OG0002328	11
OG0002329	9
OG0002330	6
OG0002331	7
OG0002332	9
OG0002333	10
OG0002334	5
OG0002335	6
OG0002336	8
OG0002337	4
OG0002338	7
OG0002339	7
OG0002340	11
OG0002341	10
OG0002342	12
OG0002343	7
OG0002344	7
OG0002345	6
OG0002346	12
OG0002347	12
OG0002348	16
OG0002349	9
OG0002350	9
OG0002351	18
OG0002352	10
OG0002353	10
OG0002354	6
OG0002355	7
OG0002356	7
OG0002357	8
OG0002358	7
OG0002359	10
OG0002360	16
OG0002361	8
OG0002362	7
OG0002363	6
OG0002364	12
OG0002365	12
OG0002366	9
OG0002367	8
OG0002368	7
OG0002369	8
OG0002370	8
OG0002371	8
OG0002372	9
OG0002373	5
OG0002374	15
OG0002375	10
OG0002376	7
OG0002377	7
OG0002378	10
OG0002379	10
OG0002380	10
OG0002381	8
OG0002382	14
OG0002383	6
OG0002384	13
OG0002385	6
OG0002386	8
OG0002387	10
OG0002388	6
OG0002389	6
OG0002390	5
OG0002391	5
OG0002392	11
OG0002393	10
OG0002394	5
OG0002395	10
OG0002396	12
OG0002397	11
OG0002398	14
OG0002399	14
OG0002400	7
OG0002401	12
OG0002402	6
OG0002403	6
OG0002404	13
OG0002405	7
OG0002406	12
OG0002407	12
OG0002408	6
OG0002409	7
OG0002410	6
OG0002411	14
OG0002412	8
OG0002413	11
OG0002414	5
OG0002415	10
OG0002416	14
OG0002417	7
OG0002418	6
OG0002419	6
OG0002420	13
OG0002421	8
OG0002422	8
OG0002423	13
OG0002424	12
OG0002425	7
OG0002426	8
OG0002427	6
OG0002428	10
OG0002429	6
OG0002430	6
OG0002431	12
OG0002432	8
OG0002433	11
OG0002434	10
OG0002435	7
OG0002436	13
OG0002437	8
OG0002438	6
OG0002439	8
OG0002440	7
OG0002441	6
OG0002442	17
OG0002443	16
OG0002444	7
OG0002445	7
OG0002446	11
OG0002447	8
OG0002448	17
OG0002449	13
OG0002450	10
OG0002451	15
OG0002452	9
OG0002453	10
OG0002454	18
OG0002455	14
OG0002456	15
OG0002457	10
OG0002458	13
OG0002459	7
OG0002460	14
OG0002461	7
OG0002462	9
OG0002463	6
OG0002464	13
OG0002465	10
OG0002466	10
OG0002467	16
OG0002468	28
OG0002469	28
OG0002470	19
OG0002471	19
OG0002472	20
OG0002473	21
OG0002474	25
OG0002475	27
OG0002476	28
OG0002477	28
OG0002478	25
OG0002479	28
OG0002480	24
OG0002481	28
OG0002482	28
OG0002483	28
OG0002484	28
OG0002485	28
OG0002486	28
OG0002487	11
OG0002488	6
OG0002489	10
OG0002490	10
OG0002491	8
OG0002492	7
OG0002493	11
OG0002494	6
OG0002495	8
OG0002496	8
OG0002497	9
OG0002498	12
OG0002499	9
OG0002500	9
OG0002501	5
OG0002502	7
OG0002503	12
OG0002504	6
OG0002505	8
OG0002506	4
OG0002507	13
OG0002508	8
OG0002509	6
OG0002510	11
OG0002511	8
OG0002512	10
OG0002513	13
OG0002514	6
OG0002515	3
OG0002516	5
OG0002517	10
OG0002518	10
OG0002519	8
OG0002520	7
OG0002521	5
OG0002522	12
OG0002523	8
OG0002524	6
OG0002525	8
OG0002526	11
OG0002527	16
OG0002528	7
OG0002529	9
OG0002530	9
OG0002531	17
OG0002532	6
OG0002533	16
OG0002534	13
OG0002535	9
OG0002536	8
OG0002537	11
OG0002538	5
OG0002539	9
OG0002540	11
OG0002541	11
OG0002542	7
OG0002543	6
OG0002544	9
OG0002545	12
OG0002546	8
OG0002547	8
OG0002548	7
OG0002549	10
OG0002550	9
OG0002551	11
OG0002552	11
OG0002553	9
OG0002554	6
OG0002555	7
OG0002556	8
OG0002557	13
OG0002558	11
OG0002559	9
OG0002560	5
OG0002561	8
OG0002562	6
OG0002563	5
OG0002564	9
OG0002565	7
OG0002566	4
OG0002567	9
OG0002568	13
OG0002569	10
OG0002570	16
OG0002571	9
OG0002572	10
OG0002573	4
OG0002574	16
OG0002575	10
OG0002576	9
OG0002577	9
OG0002578	12
OG0002579	9
OG0002580	12
OG0002581	8
OG0002582	13
OG0002583	8
OG0002584	9
OG0002585	11
OG0002586	3
OG0002587	9
OG0002588	5
OG0002589	8
OG0002590	3
OG0002591	11
OG0002592	10
OG0002593	16
OG0002594	14
OG0002595	12
OG0002596	7
OG0002597	7
OG0002598	10
OG0002599	10
OG0002600	7
OG0002601	10
OG0002602	12
OG0002603	10
OG0002604	8
OG0002605	8
OG0002606	9
OG0002607	3
OG0002608	15
OG0002609	5
OG0002610	11
OG0002611	8
OG0002612	8
OG0002613	16
OG0002614	5
OG0002615	10
OG0002616	8
OG0002617	6
OG0002618	7
OG0002619	14
OG0002620	8
OG0002621	8
OG0002622	10
OG0002623	12
OG0002624	9
OG0002625	12
OG0002626	5
OG0002627	9
OG0002628	12
OG0002629	11
OG0002630	8
OG0002631	9
OG0002632	9
OG0002633	5
OG0002634	8
OG0002635	10
OG0002636	10
OG0002637	8
OG0002638	10
OG0002639	11
OG0002640	19
OG0002641	27
OG0002642	27
OG0002643	20
OG0002644	19
OG0002645	13
OG0002646	22
OG0002647	19
OG0002648	18
OG0002649	27
OG0002650	27
OG0002651	27
OG0002652	27
OG0002653	27
OG0002654	27
OG0002655	27
OG0002656	27
OG0002657	24
OG0002658	21
OG0002659	26
OG0002660	11
OG0002661	7
OG0002662	6
OG0002663	8
OG0002664	4
OG0002665	10
OG0002666	6
OG0002667	8
OG0002668	9
OG0002669	8
OG0002670	6
OG0002671	4
OG0002672	7
OG0002673	13
OG0002674	15
OG0002675	13
OG0002676	8
OG0002677	6
OG0002678	5
OG0002679	7
OG0002680	5
OG0002681	7
OG0002682	11
OG0002683	11
OG0002684	11
OG0002685	7
OG0002686	7
OG0002687	6
OG0002688	13
OG0002689	8
OG0002690	7
OG0002691	11
OG0002692	13
OG0002693	22
OG0002694	13
OG0002695	10
OG0002696	6
OG0002697	8
OG0002698	7
OG0002699	11
OG0002700	13
OG0002701	7
OG0002702	8
OG0002703	6
OG0002704	9
OG0002705	10
OG0002706	8
OG0002707	13
OG0002708	8
OG0002709	9
OG0002710	5
OG0002711	7
OG0002712	11
OG0002713	8
OG0002714	9
OG0002715	7
OG0002716	7
OG0002717	7
OG0002718	7
OG0002719	10
OG0002720	8
OG0002721	8
OG0002722	7
OG0002723	11
OG0002724	5
OG0002725	10
OG0002726	11
OG0002727	13
OG0002728	8
OG0002729	6
OG0002730	8
OG0002731	9
OG0002732	7
OG0002733	10
OG0002734	10
OG0002735	11
OG0002736	14
OG0002737	5
OG0002738	8
OG0002739	7
OG0002740	7
OG0002741	9
OG0002742	3
OG0002743	6
OG0002744	11
OG0002745	12
OG0002746	8
OG0002747	7
OG0002748	6
OG0002749	8
OG0002750	24
OG0002751	6
OG0002752	6
OG0002753	11
OG0002754	11
OG0002755	6
OG0002756	5
OG0002757	12
OG0002758	8
OG0002759	10
OG0002760	8
OG0002761	8
OG0002762	7
OG0002763	11
OG0002764	8
OG0002765	9
OG0002766	8
OG0002767	3
OG0002768	10
OG0002769	12
OG0002770	9
OG0002771	6
OG0002772	4
OG0002773	8
OG0002774	8
OG0002775	9
OG0002776	11
OG0002777	6
OG0002778	8
OG0002779	6
OG0002780	6
OG0002781	9
OG0002782	13
OG0002783	12
OG0002784	9
OG0002785	14
OG0002786	8
OG0002787	14
OG0002788	8
OG0002789	8
OG0002790	7
OG0002791	10
OG0002792	10
OG0002793	10
OG0002794	11
OG0002795	11
OG0002796	5
OG0002797	6
OG0002798	6
OG0002799	4
OG0002800	7
OG0002801	9
OG0002802	7
OG0002803	12
OG0002804	9
OG0002805	9
OG0002806	10
OG0002807	8
OG0002808	5
OG0002809	12
OG0002810	11
OG0002811	8
OG0002812	10
OG0002813	8
OG0002814	8
OG0002815	11
OG0002816	6
OG0002817	9
OG0002818	10
OG0002819	10
OG0002820	9
OG0002821	8
OG0002822	13
OG0002823	14
OG0002824	15
OG0002825	5
OG0002826	7
OG0002827	7
OG0002828	8
OG0002829	9
OG0002830	8
OG0002831	10
OG0002832	4
OG0002833	9
OG0002834	12
OG0002835	15
OG0002836	5
OG0002837	5
OG0002838	4
OG0002839	16
OG0002840	5
OG0002841	8
OG0002842	9
OG0002843	10
OG0002844	13
OG0002845	4
OG0002846	14
OG0002847	9
OG0002848	12
OG0002849	13
OG0002850	10
OG0002851	26
OG0002852	26
OG0002853	26
OG0002854	16
OG0002855	11
OG0002856	26
OG0002857	26
OG0002858	25
OG0002859	22
OG0002860	20
OG0002861	18
OG0002862	23
OG0002863	18
OG0002864	18
OG0002865	14
OG0002866	25
OG0002867	21
OG0002868	19
OG0002869	19
OG0002870	21
OG0002871	23
OG0002872	26
OG0002873	26
OG0002874	26
OG0002875	26
OG0002876	26
OG0002877	26
OG0002878	26
OG0002879	26
OG0002880	26
OG0002881	24
OG0002882	26
OG0002883	26
OG0002884	26
OG0002885	26
OG0002886	7
OG0002887	14
OG0002888	9
OG0002889	6
OG0002890	4
OG0002891	8
OG0002892	7
OG0002893	7
OG0002894	9
OG0002895	10
OG0002896	8
OG0002897	12
OG0002898	7
OG0002899	12
OG0002900	8
OG0002901	7
OG0002902	7
OG0002903	11
OG0002904	5
OG0002905	12
OG0002906	6
OG0002907	8
OG0002908	9
OG0002909	21
OG0002910	6
OG0002911	8
OG0002912	7
OG0002913	6
OG0002914	9
OG0002915	10
OG0002916	10
OG0002917	4
OG0002918	10
OG0002919	6
OG0002920	8
OG0002921	7
OG0002922	9
OG0002923	6
OG0002924	9
OG0002925	10
OG0002926	10
OG0002927	5
OG0002928	10
OG0002929	8
OG0002930	8
OG0002931	6
OG0002932	8
OG0002933	3
OG0002934	8
OG0002935	12
OG0002936	4
OG0002937	3
OG0002938	10
OG0002939	4
OG0002940	11
OG0002941	5
OG0002942	8
OG0002943	12
OG0002944	6
OG0002945	8
OG0002946	12
OG0002947	7
OG0002948	6
OG0002949	3
OG0002950	6
OG0002951	7
OG0002952	12
OG0002953	4
OG0002954	5
OG0002955	13
OG0002956	5
OG0002957	8
OG0002958	10
OG0002959	14
OG0002960	6
OG0002961	15
OG0002962	2
OG0002963	8
OG0002964	6
OG0002965	7
OG0002966	11
OG0002967	10
OG0002968	8
OG0002969	6
OG0002970	8
OG0002971	9
OG0002972	9
OG0002973	6
OG0002974	9
OG0002975	10
OG0002976	9
OG0002977	8
OG0002978	9
OG0002979	7
OG0002980	6
OG0002981	7
OG0002982	10
OG0002983	9
OG0002984	7
OG0002985	7
OG0002986	6
OG0002987	6
OG0002988	6
OG0002989	10
OG0002990	10
OG0002991	9
OG0002992	10
OG0002993	9
OG0002994	5
OG0002995	8
OG0002996	8
OG0002997	10
OG0002998	10
OG0002999	6
OG0003000	7
OG0003001	8
OG0003002	13
OG0003003	9
OG0003004	9
OG0003005	4
OG0003006	8
OG0003007	8
OG0003008	6
OG0003009	10
OG0003010	9
OG0003011	7
OG0003012	9
OG0003013	9
OG0003014	4
OG0003015	8
OG0003016	5
OG0003017	2
OG0003018	7
OG0003019	4
OG0003020	4
OG0003021	9
OG0003022	10
OG0003023	8
OG0003024	7
OG0003025	8
OG0003026	7
OG0003027	12
OG0003028	6
OG0003029	5
OG0003030	13
OG0003031	7
OG0003032	8
OG0003033	6
OG0003034	9
OG0003035	14
OG0003036	5
OG0003037	11
OG0003038	7
OG0003039	6
OG0003040	9
OG0003041	6
OG0003042	13
OG0003043	10
OG0003044	10
OG0003045	8
OG0003046	8
OG0003047	6
OG0003048	8
OG0003049	7
OG0003050	9
OG0003051	10
OG0003052	6
OG0003053	9
OG0003054	6
OG0003055	10
OG0003056	10
OG0003057	10
OG0003058	5
OG0003059	6
OG0003060	14
OG0003061	3
OG0003062	9
OG0003063	10
OG0003064	9
OG0003065	8
OG0003066	6
OG0003067	6
OG0003068	10
OG0003069	16
OG0003070	10
OG0003071	7
OG0003072	4
OG0003073	8
OG0003074	14
OG0003075	10
OG0003076	4
OG0003077	10
OG0003078	4
OG0003079	5
OG0003080	12
OG0003081	4
OG0003082	6
OG0003083	9
OG0003084	4
OG0003085	5
OG0003086	11
OG0003087	8
OG0003088	5
OG0003089	8
OG0003090	6
OG0003091	8
OG0003092	14
OG0003093	5
OG0003094	10
OG0003095	8
OG0003096	6
OG0003097	4
OG0003098	11
OG0003099	6
OG0003100	8
OG0003101	9
OG0003102	4
OG0003103	5
OG0003104	9
OG0003105	8
OG0003106	13
OG0003107	11
OG0003108	6
OG0003109	9
OG0003110	7
OG0003111	7
OG0003112	10
OG0003113	24
OG0003114	24
OG0003115	16
OG0003116	17
OG0003117	12
OG0003118	24
OG0003119	22
OG0003120	25
OG0003121	25
OG0003122	24
OG0003123	25
OG0003124	25
OG0003125	19
OG0003126	25
OG0003127	25
OG0003128	25
OG0003129	25
OG0003130	25
OG0003131	25
OG0003132	24
OG0003133	25
OG0003134	25
OG0003135	24
OG0003136	23
OG0003137	6
OG0003138	10
OG0003139	10
OG0003140	7
OG0003141	9
OG0003142	7
OG0003143	11
OG0003144	6
OG0003145	8
OG0003146	8
OG0003147	7
OG0003148	9
OG0003149	6
OG0003150	3
OG0003151	14
OG0003152	8
OG0003153	9
OG0003154	10
OG0003155	8
OG0003156	9
OG0003157	8
OG0003158	7
OG0003159	9
OG0003160	9
OG0003161	8
OG0003162	4
OG0003163	5
OG0003164	8
OG0003165	9
OG0003166	4
OG0003167	9
OG0003168	5
OG0003169	9
OG0003170	8
OG0003171	4
OG0003172	13
OG0003173	10
OG0003174	6
OG0003175	8
OG0003176	13
OG0003177	5
OG0003178	7
OG0003179	9
OG0003180	9
OG0003181	7
OG0003182	5
OG0003183	6
OG0003184	9
OG0003185	9
OG0003186	8
OG0003187	8
OG0003188	10
OG0003189	9
OG0003190	8
OG0003191	13
OG0003192	4
OG0003193	6
OG0003194	6
OG0003195	10
OG0003196	6
OG0003197	5
OG0003198	5
OG0003199	9
OG0003200	9
OG0003201	7
OG0003202	10
OG0003203	6
OG0003204	8
OG0003205	7
OG0003206	9
OG0003207	6
OG0003208	8
OG0003209	6
OG0003210	8
OG0003211	7
OG0003212	9
OG0003213	3
OG0003214	10
OG0003215	19
OG0003216	7
OG0003217	6
OG0003218	7
OG0003219	5
OG0003220	8
OG0003221	6
OG0003222	7
OG0003223	13
OG0003224	4
OG0003225	7
OG0003226	9
OG0003227	9
OG0003228	7
OG0003229	2
OG0003230	10
OG0003231	6
OG0003232	9
OG0003233	9
OG0003234	7
OG0003235	10
OG0003236	10
OG0003237	7
OG0003238	10
OG0003239	10
OG0003240	6
OG0003241	8
OG0003242	6
OG0003243	8
OG0003244	7
OG0003245	4
OG0003246	10
OG0003247	9
OG0003248	10
OG0003249	8
OG0003250	8
OG0003251	8
OG0003252	10
OG0003253	10
OG0003254	10
OG0003255	13
OG0003256	7
OG0003257	4
OG0003258	7
OG0003259	7
OG0003260	6
OG0003261	4
OG0003262	5
OG0003263	5
OG0003264	9
OG0003265	8
OG0003266	8
OG0003267	8
OG0003268	6
OG0003269	7
OG0003270	4
OG0003271	7
OG0003272	7
OG0003273	10
OG0003274	4
OG0003275	3
OG0003276	9
OG0003277	9
OG0003278	6
OG0003279	6
OG0003280	9
OG0003281	10
OG0003282	5
OG0003283	6
OG0003284	10
OG0003285	7
OG0003286	6
OG0003287	6
OG0003288	10
OG0003289	11
OG0003290	4
OG0003291	8
OG0003292	10
OG0003293	3
OG0003294	7
OG0003295	15
OG0003296	6
OG0003297	6
OG0003298	9
OG0003299	8
OG0003300	5
OG0003301	5
OG0003302	9
OG0003303	9
OG0003304	7
OG0003305	12
OG0003306	9
OG0003307	8
OG0003308	9
OG0003309	8
OG0003310	5
OG0003311	4
OG0003312	3
OG0003313	8
OG0003314	9
OG0003315	7
OG0003316	7
OG0003317	5
OG0003318	21
OG0003319	8
OG0003320	5
OG0003321	6
OG0003322	9
OG0003323	9
OG0003324	4
OG0003325	6
OG0003326	9
OG0003327	8
OG0003328	4
OG0003329	4
OG0003330	4
OG0003331	6
OG0003332	7
OG0003333	6
OG0003334	12
OG0003335	5
OG0003336	6
OG0003337	9
OG0003338	7
OG0003339	10
OG0003340	9
OG0003341	5
OG0003342	6
OG0003343	5
OG0003344	8
OG0003345	10
OG0003346	23
OG0003347	11
OG0003348	4
OG0003349	14
OG0003350	13
OG0003351	13
OG0003352	11
OG0003353	9
OG0003354	11
OG0003355	12
OG0003356	7
OG0003357	11
OG0003358	9
OG0003359	9
OG0003360	13
OG0003361	6
OG0003362	6
OG0003363	7
OG0003364	9
OG0003365	12
OG0003366	24
OG0003367	24
OG0003368	24
OG0003369	24
OG0003370	11
OG0003371	11
OG0003372	21
OG0003373	22
OG0003374	24
OG0003375	24
OG0003376	24
OG0003377	24
OG0003378	24
OG0003379	24
OG0003380	24
OG0003381	21
OG0003382	23
OG0003383	24
OG0003384	24
OG0003385	8
OG0003386	9
OG0003387	6
OG0003388	6
OG0003389	6
OG0003390	8
OG0003391	7
OG0003392	5
OG0003393	4
OG0003394	8
OG0003395	5
OG0003396	3
OG0003397	11
OG0003398	2
OG0003399	8
OG0003400	5
OG0003401	5
OG0003402	6
OG0003403	8
OG0003404	4
OG0003405	9
OG0003406	20
OG0003407	6
OG0003408	6
OG0003409	5
OG0003410	8
OG0003411	8
OG0003412	8
OG0003413	8
OG0003414	7
OG0003415	6
OG0003416	5
OG0003417	4
OG0003418	9
OG0003419	8
OG0003420	7
OG0003421	8
OG0003422	8
OG0003423	9
OG0003424	4
OG0003425	7
OG0003426	6
OG0003427	8
OG0003428	8
OG0003429	9
OG0003430	6
OG0003431	8
OG0003432	5
OG0003433	11
OG0003434	9
OG0003435	8
OG0003436	4
OG0003437	5
OG0003438	8
OG0003439	9
OG0003440	6
OG0003441	5
OG0003442	11
OG0003443	6
OG0003444	5
OG0003445	9
OG0003446	8
OG0003447	7
OG0003448	9
OG0003449	8
OG0003450	8
OG0003451	4
OG0003452	8
OG0003453	6
OG0003454	3
OG0003455	3
OG0003456	5
OG0003457	8
OG0003458	6
OG0003459	4
OG0003460	4
